date,port_1,port_2,port_3,port_4,port_5,hl,hl_cum,h_cum,l_cum,model_name
2017-01-28,3.9779735,2.6961107,1.4589578,1.3258512,1.7145777,-2.2633958,10.212921,48.979553,2.987157,mlp_64_32
2017-02-28,2.3053553,2.6780736,1.4802588,1.614065,2.5368307,0.23147535,10.238877,50.24745,3.0790753,mlp_64_32
2017-03-28,1.0302715,1.0235398,1.0168152,0.8800302,1.0524545,0.022182941,10.24137,50.786808,3.121101,mlp_64_32
2017-04-28,-3.5777118,0.8555477,0.82095677,1.3552175,0.73987776,4.3175898,10.726727,51.169964,2.97366,mlp_64_32
2017-05-28,-4.7557764,-2.1759434,-1.14927,-0.79429096,-1.9789795,2.7767968,11.052355,50.13753,2.7846816,mlp_64_32
2017-06-28,5.114287,3.7069616,2.545959,2.9617944,2.8180673,-2.2962196,10.775606,51.578625,2.9782407,mlp_64_32
2017-07-28,-1.2211978,1.2129313,0.67069864,0.2573567,-0.093066946,1.1281309,10.90845,51.52969,2.9296587,mlp_64_32
2017-08-28,0.19328177,-1.6418128,-1.0022758,-1.2079717,-2.620422,-2.8137035,10.573381,50.15319,2.9372542,mlp_64_32
2017-09-28,6.953514,6.2679152,6.192946,6.579669,8.221239,1.267725,10.720099,54.35862,3.211032,mlp_64_32
2017-10-28,-1.4321675,0.43964556,1.1937337,1.2408994,0.22497606,1.6571436,10.914318,54.483162,3.150723,mlp_64_32
2017-11-28,1.7872471,2.9633803,3.939279,3.1348875,5.749848,3.9626007,11.386435,57.67336,3.2249064,mlp_64_32
2017-12-28,3.3226748,1.8572906,0.16280837,0.41553757,1.2670635,-2.0556111,11.131818,58.416786,3.3652864,mlp_64_32
2018-01-28,4.6146946,1.8729559,2.6619995,3.23797,3.5177567,-1.0969379,10.998739,60.506924,3.566731,mlp_64_32
2018-02-28,-4.3194585,-3.8103833,-3.802841,-3.7140844,-3.447672,0.8717866,11.103343,58.386368,3.369473,mlp_64_32
2018-03-28,-0.2205791,0.13105172,1.0289774,1.1597475,1.5317893,1.7523685,11.315437,59.296043,3.3598347,mlp_64_32
2018-04-28,1.5442961,0.85948145,-0.033511024,1.0277505,1.1774094,-0.36688673,11.270254,60.005974,3.4271636,mlp_64_32
2018-05-28,7.445029,4.7726955,3.4858708,4.72067,5.085061,-2.3599677,10.98068,63.10817,3.7567673,mlp_64_32
2018-06-28,0.3278261,0.9847652,0.98082787,0.8683801,1.4656482,1.137822,11.116999,64.04777,3.7723613,mlp_64_32
2018-07-28,-4.0703316,0.842279,1.5522096,1.796972,1.3409468,5.4112782,11.772683,64.92003,3.5781102,mlp_64_32
2018-08-28,4.228887,3.0246565,3.001068,3.7211313,3.1494455,-1.0794415,11.6348095,66.99615,3.7717133,mlp_64_32
2018-09-28,-1.2415369,-0.6073312,-2.2965355,-1.7838186,-1.3763024,-0.1347655,11.617782,66.06032,3.7124705,mlp_64_32
2018-10-28,-12.542351,-10.894259,-9.129153,-8.216941,-10.065246,2.4771051,11.930338,59.31053,3.121416,mlp_64_32
2018-11-28,-3.0021553,-0.47162434,0.29052123,1.3555306,0.664723,3.6668782,12.404477,59.71143,2.9976847,mlp_64_32
2018-12-28,-16.795454,-11.04297,-10.616922,-11.313307,-13.177776,3.6176777,12.889408,51.711014,2.3262553,mlp_64_32
2019-01-28,20.793903,14.595779,9.668817,11.713172,13.513041,-7.280863,11.8781395,58.833874,3.0179138,mlp_64_32
2019-02-28,4.774698,6.0081306,4.929124,4.603869,5.6501055,0.8754077,11.990876,62.21455,3.2097573,mlp_64_32
2019-03-28,1.5542455,-2.2042942,-2.609122,-1.1207411,-0.7532455,-2.3074908,11.6911125,61.738388,3.2751875,mlp_64_32
2019-04-28,0.85492396,2.3190455,3.3120136,3.1307418,2.4720812,1.6171572,11.896348,63.28933,3.311737,mlp_64_32
2019-05-28,-10.411648,-8.547202,-7.585941,-6.728766,-7.7974734,2.6141744,12.233481,58.276386,2.8628142,mlp_64_32
2019-06-28,2.9869542,6.661087,5.549325,6.5180054,6.4813614,3.4944072,12.695913,62.1183,2.9781947,mlp_64_32
2019-07-28,-4.0765896,-0.90104985,0.17953001,0.33639437,-0.029912116,4.0466776,13.250143,62.099422,2.81602,mlp_64_32
2019-08-28,-7.68603,-7.307083,-4.4975624,-3.6416965,-3.4016378,4.2843924,13.860675,59.95301,2.5227196,mlp_64_32
2019-09-28,-0.98257345,1.935231,1.9858671,3.4381447,4.591104,5.5736775,14.688961,62.75143,2.4881065,mlp_64_32
2019-10-28,-3.2169452,1.3985504,1.9439846,0.9884923,1.3382615,4.555207,15.4036255,63.60459,2.375896,mlp_64_32
2019-11-28,3.1856196,3.525453,3.8744767,3.5465605,4.279513,1.0938933,15.583063,66.369354,2.4834392,mlp_64_32
2019-12-28,8.305224,5.525896,3.406297,3.3395483,4.3920345,-3.91319,14.934136,69.32824,2.7727468,mlp_64_32
2000-01-28,-4.29241,-5.1990027,-1.127683,3.2499692,22.149496,26.441906,0.26441908,0.22149491,-0.042924106,mlp_128_64_32
2000-02-28,1.3825645,3.1441994,7.039301,9.296542,32.37644,30.993874,0.6563114,0.6169714,-0.029691935,mlp_128_64_32
2000-03-28,6.4135947,5.538158,6.0984435,2.8663208,-3.165248,-9.578842,0.497656,0.5657903,0.032539606,mlp_128_64_32
2000-04-28,-14.958328,-2.818817,-2.0442786,-0.6952019,1.0291972,15.987526,0.73709416,0.58190536,-0.12191105,mlp_128_64_32
2000-05-28,-8.850888,-2.2025468,-1.3977643,-0.6621965,0.24815272,9.099041,0.89515305,0.58583105,-0.19962972,mlp_128_64_32
2000-06-28,13.393345,2.4958863,4.6776233,1.5742469,3.5555596,-9.837786,0.708712,0.6422162,-0.09243339,mlp_128_64_32
2000-07-28,1.9699408,2.907598,2.367549,0.35387316,-5.654732,-7.624673,0.57842827,0.54935324,-0.0745548,mlp_128_64_32
2000-08-28,13.544564,7.103845,3.9806728,7.074929,7.439326,-6.1052384,0.4820615,0.6646147,0.050792694,mlp_128_64_32
2000-09-28,-0.3868948,-0.34864384,-1.5960474,-2.321456,-5.118642,-4.731747,0.41193414,0.579409,0.0467273,mlp_128_64_32
2000-10-28,-7.8029814,-1.5947671,-1.676894,-2.3899872,-2.4380345,5.364947,0.48768353,0.5409025,-0.034948647,mlp_128_64_32
2000-11-28,-13.033686,-4.6675396,-4.0507736,-6.1776414,-13.992192,-0.9585066,0.47342396,0.32529652,-0.16073042,mlp_128_64_32
2000-12-28,0.11071678,5.180298,5.7087407,5.2764506,4.220541,4.109824,0.53397906,0.3812313,-0.15980119,mlp_128_64_32
2001-01-28,21.762165,5.750401,6.966657,11.002125,22.092201,0.33003616,0.53904164,0.68637574,0.023044348,mlp_128_64_32
2001-02-28,-2.2937534,-0.51441497,-3.4488337,-6.5022235,-13.51141,-11.217656,0.36639726,0.45852268,-0.00042176247,mlp_128_64_32
2001-03-28,-7.6637917,-4.548293,-3.2794461,-2.199778,-3.5511212,4.1126704,0.42259276,0.40672874,-0.07702738,mlp_128_64_32
2001-04-28,9.601581,7.326824,6.945318,8.726052,14.01622,4.4146395,0.4853952,0.603899,0.011592627,mlp_128_64_32
2001-05-28,3.8940525,5.089322,6.5800433,6.930291,12.371079,8.477027,0.6113126,0.8023186,0.05098462,mlp_128_64_32
2001-06-28,-0.39383137,0.35733125,2.1916347,3.6548104,3.3698595,3.763691,0.6719574,0.86305416,0.046845555,mlp_128_64_32
2001-07-28,-3.723634,-0.3696633,0.15538432,0.24196321,-2.2500422,1.4735918,0.6965952,0.8211347,0.007864833,mlp_128_64_32
2001-08-28,-5.9834647,-2.3752172,-0.64533395,-0.9033766,-3.4362862,2.5471785,0.7398106,0.7585553,-0.052440405,mlp_128_64_32
2001-09-28,-14.460959,-10.114209,-10.195577,-10.132567,-14.641986,-0.18102646,0.7366611,0.5010679,-0.1894666,mlp_128_64_32
2001-10-28,8.250628,5.6613784,6.650404,5.4856052,10.269311,2.0186825,0.7717186,0.6552172,-0.12259251,mlp_128_64_32
2001-11-28,6.100014,5.901534,6.291869,7.9880486,12.931818,6.831804,0.89275897,0.869267,-0.06907058,mlp_128_64_32
2001-12-28,5.410456,5.3229537,5.9193964,6.9625406,9.511826,4.1013694,0.97038805,1.0470684,-0.018703043,mlp_128_64_32
2002-01-28,-1.5078247,0.71879137,1.0144672,2.6622686,5.1405716,6.6483965,1.1013873,1.1522992,-0.0334993,mlp_128_64_32
2002-02-28,-6.14045,0.80654055,1.0677341,0.28505278,-1.4399949,4.700455,1.2001622,1.1213062,-0.09284681,mlp_128_64_32
2002-03-28,8.706087,9.112215,7.2080483,6.211691,9.097973,0.39188576,1.2087843,1.314302,-0.013869226,mlp_128_64_32
2002-04-28,-4.340614,1.6404337,3.1789792,2.4214122,0.12927051,4.4698844,1.3075144,1.3172936,-0.056673348,mlp_128_64_32
2002-05-28,-4.850703,-0.97336245,-0.5214867,-0.6077519,-0.22935513,4.6213474,1.4141529,1.3119788,-0.1024313,mlp_128_64_32
2002-06-28,-6.904054,-3.891119,-3.7062058,-3.8719885,-9.741332,-2.837278,1.3456566,1.0867612,-0.16439992,mlp_128_64_32
2002-07-28,-13.8108225,-11.724663,-9.031436,-8.451733,-12.111271,1.6995516,1.3855224,0.8340279,-0.27980322,mlp_128_64_32
2002-08-28,1.0062116,0.419276,0.85080206,1.1702588,3.9627943,2.9565825,1.4560523,0.9067066,-0.27255654,mlp_128_64_32
2002-09-28,-5.3067374,-5.636404,-6.613113,-8.896134,-13.137158,-7.830421,1.2637329,0.6562195,-0.3111601,mlp_128_64_32
2002-10-28,2.4067082,0.85709655,2.3897295,4.86953,12.5146475,10.107939,1.4925497,0.8634895,-0.29458177,mlp_128_64_32
2002-11-28,6.1291776,4.4925694,7.916461,11.126879,26.561996,20.43282,2.0018477,1.3584695,-0.2513454,mlp_128_64_32
2002-12-28,-5.6833053,-1.1195683,-1.4075974,-3.1274414,-9.408441,-3.7251353,1.8900249,1.1365743,-0.2938937,mlp_128_64_32
2003-01-28,-1.2532936,-1.3540066,-1.3052648,-0.10231935,2.3496022,3.6028957,1.9941494,1.1867752,-0.30274332,mlp_128_64_32
2003-02-28,-3.3044004,-2.591582,-1.7306681,-0.85093266,-2.477648,0.8267524,2.0189037,1.1325946,-0.32578343,mlp_128_64_32
2003-03-28,0.7837043,1.1490457,0.7225223,0.7597717,1.9337622,1.1500579,2.053623,1.1738338,-0.32049954,mlp_128_64_32
2003-04-28,12.14709,8.274972,8.167365,9.05184,15.814633,3.6675434,2.165616,1.5176177,-0.23795998,mlp_128_64_32
2003-05-28,19.347906,11.700247,8.523374,8.285082,14.672167,-4.6757393,2.0176,1.8870065,-0.09052122,mlp_128_64_32
2003-06-28,3.9525886,4.458277,4.2819505,2.139505,6.6747975,2.722209,2.0997453,2.0797086,-0.054573298,mlp_128_64_32
2003-07-28,9.504016,5.838936,5.9091177,5.7196245,8.048505,-1.4555111,2.0546281,2.3275793,0.035280228,mlp_128_64_32
2003-08-28,6.737457,4.721202,4.007255,4.3101926,6.68322,-0.05423689,2.0529714,2.5499687,0.10503185,mlp_128_64_32
2003-09-28,1.8816546,0.23142783,-0.7465658,-0.74680483,3.2129009,1.3312463,2.0936139,2.6640258,0.12582481,mlp_128_64_32
2003-10-28,11.606883,8.825669,7.0024905,7.6415777,10.506107,-1.1007757,2.05956,3.0489721,0.25649798,mlp_128_64_32
2003-11-28,3.6228855,3.5432937,4.166715,4.9556627,7.69084,4.067954,2.1840217,3.360372,0.30201948,mlp_128_64_32
2003-12-28,3.0712843,3.638262,4.1466365,5.317368,4.873432,1.8021479,2.2414024,3.5728717,0.34200823,mlp_128_64_32
2004-01-28,5.864597,3.1122434,3.6678832,5.164843,10.3844,4.5198035,2.3879075,4.047737,0.42071164,mlp_128_64_32
2004-02-28,1.7184935,1.9227026,2.0510745,2.7803624,0.7862288,-0.9322647,2.3563232,4.0874243,0.44512653,mlp_128_64_32
2004-03-28,-0.43062416,0.22862303,0.32348338,0.70830256,1.680988,2.111612,2.4271958,4.172943,0.43890345,mlp_128_64_32
2004-04-28,-4.8090467,-1.7176348,-2.08977,-2.653401,-2.8959763,1.9130704,2.4927604,4.023136,0.36970592,mlp_128_64_32
2004-05-28,0.34660387,-0.054140776,1.062423,0.55206704,1.6466315,1.3000276,2.5381672,4.1058483,0.3744533,mlp_128_64_32
2004-06-28,3.2360356,3.8334544,4.0816994,4.1904507,3.5523202,0.31628466,2.549358,4.2872243,0.418931,mlp_128_64_32
2004-07-28,-8.603666,-4.6177077,-3.9432511,-3.8557062,-5.8438563,2.75981,2.6473136,3.9782467,0.29685092,mlp_128_64_32
2004-08-28,-1.3001661,-0.29420742,-0.62408066,0.7667732,-1.9434651,-0.643299,2.6238503,3.8814964,0.27998972,mlp_128_64_32
2004-09-28,5.008606,3.3940246,4.384974,4.8725266,5.926542,0.91793585,2.657115,4.1708,0.34409928,mlp_128_64_32
2004-10-28,1.3484473,1.1843482,2.951495,2.5461178,2.5897565,1.2413092,2.7025113,4.304712,0.36222374,mlp_128_64_32
2004-11-28,9.320063,7.543124,7.2219787,8.678073,11.008744,1.6886816,2.765035,4.888694,0.4891839,mlp_128_64_32
2004-12-28,4.747007,3.9576983,4.4892364,3.7707055,8.018417,3.2714105,2.8882048,5.360874,0.5598756,mlp_128_64_32
2005-01-28,-3.0805566,-1.986203,-2.3788717,-1.9958084,-4.1956997,-1.1151431,2.8448458,5.093991,0.5118227,mlp_128_64_32
2005-02-28,0.8438957,2.7127597,1.6400533,2.1580362,2.4710999,1.6272042,2.9074094,5.2445793,0.52458084,mlp_128_64_32
2005-03-28,-4.232285,-3.3504782,-0.76457494,-1.60221,-1.5723772,2.6599078,3.011343,5.146391,0.4600562,mlp_128_64_32
2005-04-28,-5.74457,-4.3020544,-4.2209992,-4.4248757,-6.3249354,-0.58036566,2.9880626,4.7576356,0.3761822,mlp_128_64_32
2005-05-28,4.535601,4.7401733,5.3970594,5.218974,8.663574,4.127973,3.1526885,5.2564526,0.43860042,mlp_128_64_32
2005-06-28,1.9692008,2.668745,3.5177171,3.6024315,3.1534142,1.1842134,3.2018652,5.453745,0.46692944,mlp_128_64_32
2005-07-28,7.6693897,5.4643135,6.0554028,6.459784,8.239819,0.57042885,3.225834,5.985522,0.5794339,mlp_128_64_32
2005-08-28,-1.0894905,-0.9476789,-1.5254388,-0.841843,-0.48679712,0.60269344,3.2513027,5.9515166,0.5622262,mlp_128_64_32
2005-09-28,0.6103425,0.63274676,0.39103255,0.88928527,2.618912,2.0085695,3.3366933,6.1335707,0.571761,mlp_128_64_32
2005-10-28,-2.5121012,-2.7432156,-1.3735877,-1.7532928,-3.8583212,-1.34622,3.2783117,5.8583345,0.53227675,mlp_128_64_32
2005-11-28,4.9680667,3.4321687,4.300672,3.96352,4.375896,-0.5921707,3.252977,6.158448,0.6084013,mlp_128_64_32
2005-12-28,1.059888,0.29183325,0.59236497,0.7297751,1.2730088,0.21312082,3.262041,6.249576,0.6254486,mlp_128_64_32
2006-01-28,7.6459045,6.1994944,6.717551,7.730364,12.039765,4.393861,3.4493093,7.122408,0.7497288,mlp_128_64_32
2006-02-28,0.29596627,0.5787633,0.953293,0.7775574,0.8026194,0.50665313,3.4718518,7.1876,0.75490737,mlp_128_64_32
2006-03-28,4.794276,3.5953941,3.1563137,4.130624,6.836787,2.042511,3.56319,7.747369,0.8390424,mlp_128_64_32
2006-04-28,0.28330207,0.90304494,1.5775545,1.3469522,2.1038046,1.8205025,3.6462631,7.9313965,0.84425247,mlp_128_64_32
2006-05-28,-6.7231503,-1.9302078,-3.6787386,-4.2318263,-5.0072184,1.7159319,3.7259898,7.4841814,0.7202605,mlp_128_64_32
2006-06-28,-0.83817863,-0.122459784,0.43321377,-0.37196106,-1.8747888,-1.0366101,3.677,7.325121,0.70584166,mlp_128_64_32
2006-07-28,-4.12201,-1.917997,-2.340036,-2.563854,-4.0411277,0.08088255,3.6807828,6.988692,0.63552666,mlp_128_64_32
2006-08-28,1.44932,2.2532468,2.7251,2.2655177,3.5600448,2.110725,3.779581,7.2730923,0.6592307,mlp_128_64_32
2006-09-28,1.7115067,1.6866137,1.0680113,2.182801,0.7749814,-0.93652534,3.734819,7.337207,0.6876286,mlp_128_64_32
2006-10-28,6.2752113,4.2942,4.5123343,5.143004,7.1789155,0.90370417,3.7776074,7.935728,0.79353094,mlp_128_64_32
2006-11-28,3.9841034,3.15226,2.0277328,3.7691576,5.559311,1.5752075,3.8528647,8.432493,0.86498713,mlp_128_64_32
2006-12-28,1.5964931,1.1833113,0.5360589,0.8166669,1.2684946,-0.32799852,3.8369474,8.552144,0.8947617,mlp_128_64_32
2007-01-28,2.4977443,1.7628354,1.9598606,2.6208048,4.855839,2.3580945,3.951007,9.015981,0.942088,mlp_128_64_32
2007-02-28,-0.93248844,0.15255037,0.07775295,0.1699086,0.29212207,1.2246106,4.0116377,9.045239,0.9239782,mlp_128_64_32
2007-03-28,0.8147826,0.68750226,1.0779603,1.0980464,1.2135437,0.39876103,4.031622,9.167142,0.93965447,mlp_128_64_32
2007-04-28,3.326232,1.8856093,2.4118407,3.0085423,3.8372054,0.51097345,4.0573325,9.557276,1.0041721,mlp_128_64_32
2007-05-28,2.5879614,3.3892353,2.943798,3.1724334,3.3601246,0.77216315,4.0963836,9.912014,1.0560393,mlp_128_64_32
2007-06-28,-0.3525705,-0.5397774,-1.0910763,-0.77673435,0.06438922,0.41695973,4.1176333,9.91904,1.0487902,mlp_128_64_32
2007-07-28,-4.3167367,-4.5516763,-5.0586405,-5.850711,-3.5181215,0.7986152,4.1585035,9.534895,0.9603493,mlp_128_64_32
2007-08-28,0.03598236,-0.7337636,1.0501602,0.8043121,1.0072505,0.9712682,4.2086067,9.641007,0.96105456,mlp_128_64_32
2007-09-28,1.8855999,1.5679203,2.170508,2.1340876,2.4611173,0.5755174,4.238583,9.902894,0.99803233,mlp_128_64_32
2007-10-28,3.2775283,1.9791212,1.7394816,1.912684,4.3457174,1.0681891,4.294541,10.376702,1.0635185,mlp_128_64_32
2007-11-28,-6.8262253,-5.923548,-6.0189104,-6.845122,-10.7040415,-3.8778162,4.089228,9.158936,0.9226582,mlp_128_64_32
2007-12-28,0.16612506,-0.6896047,-0.65109694,-1.4845392,-1.4967513,-1.6628764,4.0046005,9.006882,0.9258523,mlp_128_64_32
2008-01-28,-5.4308624,-4.185919,-5.524394,-4.956902,-4.445574,0.9852886,4.0539103,8.562018,0.8212619,mlp_128_64_32
2008-02-28,-3.2479594,-3.0124655,-1.384278,-2.1369514,-1.1690089,2.0789504,4.1589785,8.450237,0.7621081,mlp_128_64_32
2008-03-28,-3.1519504,-1.4983593,0.7292991,-0.30902675,-0.3651733,2.786777,4.3027477,8.415728,0.7065673,mlp_128_64_32
2008-04-28,2.9753058,3.727972,2.7372909,4.015159,4.399047,1.4237411,4.378245,8.82993,0.75734293,mlp_128_64_32
2008-05-28,4.229443,2.8730109,2.299463,3.6464303,3.997341,-0.23210216,4.3657618,9.222866,0.8316686,mlp_128_64_32
2008-06-28,-8.461199,-9.496669,-8.921437,-9.325196,-11.077503,-2.6163044,4.225377,8.090427,0.6766875,mlp_128_64_32
2008-07-28,-2.2024205,0.75474614,3.4126441,2.9158504,4.0626664,6.265087,4.5527515,8.459741,0.6397598,mlp_128_64_32
2008-08-28,2.036935,3.0566618,2.426245,2.793464,3.741533,1.704598,4.6474037,8.813681,0.67316055,mlp_128_64_32
2008-09-28,-14.521634,-10.05856,-8.068845,-7.838271,-8.736875,5.7847595,4.9740925,7.956272,0.43019032,mlp_128_64_32
2008-10-28,-20.583431,-18.983624,-21.05263,-21.615885,-22.834238,-2.2508068,4.8396273,5.9111753,0.13580811,mlp_128_64_32
2008-11-28,-10.660708,-11.278417,-12.619213,-12.31625,-13.489618,-2.8289099,4.6744294,4.978884,0.014722943,mlp_128_64_32
2008-12-28,2.9780543,3.1869378,3.6787462,6.5896206,9.590588,6.6125336,5.049653,5.5522943,0.044941902,mlp_128_64_32
2009-01-28,-3.9006147,-7.2272677,-6.1154947,-6.391248,-2.4427416,1.4578731,5.1378493,5.3922386,0.0041826963,mlp_128_64_32
2009-02-28,-13.081164,-10.277197,-11.331137,-10.591073,-12.477486,0.6036787,5.174902,4.594648,-0.1271761,mlp_128_64_32
2009-03-28,12.610904,7.612479,12.169606,12.082565,17.54035,4.929446,5.4792905,5.5759687,-0.017105162,mlp_128_64_32
2009-04-28,15.097434,13.405495,16.27355,21.0039,38.489613,23.392178,6.9949374,8.107034,0.13128662,mlp_128_64_32
2009-05-28,18.310612,7.194593,4.656975,6.3597555,12.3794365,-5.931175,6.520744,9.234433,0.3384322,mlp_128_64_32
2009-06-28,2.589741,1.2359586,3.7696273,2.8491771,3.8992124,1.3094714,6.6192255,9.633496,0.37309408,mlp_128_64_32
2009-07-28,11.24857,8.919964,9.713331,9.952288,13.165586,1.917016,6.7652874,11.033459,0.5275475,mlp_128_64_32
2009-08-28,5.418575,5.1847596,3.7818758,5.3059907,12.907466,7.488891,7.346822,12.586674,0.6103188,mlp_128_64_32
2009-09-28,8.903692,6.3050528,5.6934075,5.6619864,6.4415174,-2.462175,7.141309,13.461863,0.7536967,mlp_128_64_32
2009-10-28,-6.529541,-4.6124425,-3.756773,-4.1875186,-5.6798043,0.8497367,7.2104883,12.640457,0.6391884,mlp_128_64_32
2009-11-28,4.5127053,3.3781724,3.7929637,2.2822654,3.5679262,-0.94477916,7.1329174,13.127138,0.71316016,mlp_128_64_32
2009-12-28,5.9322577,6.5065575,6.2429786,7.5637784,8.519243,2.5869856,7.343315,14.330664,0.8147893,mlp_128_64_32
2010-01-28,-2.1874974,-3.7306042,-2.2145422,-0.8710007,1.0532625,3.2407598,7.613702,14.492136,0.7750908,mlp_128_64_32
2010-02-28,4.409686,3.350221,4.130087,4.469542,4.905143,0.4954567,7.6563787,15.252047,0.85336673,mlp_128_64_32
2010-03-28,6.0119457,6.779036,6.9187183,7.783467,10.92836,4.9164143,8.081963,17.028128,0.9647902,mlp_128_64_32
2010-04-28,5.0215607,4.3258376,5.828893,6.898842,12.2511015,7.229541,8.738547,19.236773,1.0634534,mlp_128_64_32
2010-05-28,-9.687638,-7.563758,-7.190882,-6.8226523,-7.112327,2.5753112,8.989346,17.797468,0.8635535,mlp_128_64_32
2010-06-28,-10.233516,-8.09437,-7.077713,-5.42225,-5.561769,4.6717467,9.456023,16.751997,0.67284644,mlp_128_64_32
2010-07-28,6.687983,5.7883387,7.1345067,6.034385,6.200153,-0.48783016,9.405016,17.85265,0.78472614,mlp_128_64_32
2010-08-28,-5.771383,-5.810803,-6.680196,-7.265844,-7.9606023,-2.1892195,9.177227,16.351864,0.68172276,mlp_128_64_32
2010-09-28,11.151614,10.104398,9.5438,11.470856,14.270789,3.119175,9.494672,18.82811,0.869262,mlp_128_64_32
2010-10-28,4.8103323,4.585482,4.3153105,3.9848723,4.413448,-0.39688444,9.45302,19.703213,0.95917976,mlp_128_64_32
2010-11-28,3.565822,2.7328527,3.2800891,2.2059174,2.5234797,-1.0423422,9.344064,20.225655,1.0290406,mlp_128_64_32
2010-12-28,8.688774,8.393473,7.886908,7.948564,9.856795,1.1680212,9.464885,22.317823,1.2053392,mlp_128_64_32
2011-01-28,1.3917248,1.0538379,0.053702813,1.3100746,4.495425,3.1037004,9.789683,23.36606,1.2360313,mlp_128_64_32
2011-02-28,3.9040577,4.082505,4.0938463,3.9793153,5.145349,1.2412913,9.9236145,24.61978,1.3233273,mlp_128_64_32
2011-03-28,1.2865902,2.1733232,2.461408,1.4332178,1.7207137,0.43412352,9.971037,25.060623,1.353219,mlp_128_64_32
2011-04-28,1.363281,1.3531089,1.568273,2.3268087,2.1120722,0.7487912,10.053186,25.61104,1.3852999,mlp_128_64_32
2011-05-28,-3.1215332,-1.4447964,-0.88354266,-1.7280011,-2.053289,1.0682442,10.171262,25.064638,1.310842,mlp_128_64_32
2011-06-28,-4.6037173,-1.8458179,-2.5608873,-2.0005906,-1.8943478,2.7093697,10.473932,24.570883,1.2044573,mlp_128_64_32
2011-07-28,-2.04229,-3.2324655,-2.4023294,-2.7155604,-3.2616625,-1.2193725,10.3340225,23.736847,1.159436,mlp_128_64_32
2011-08-28,-11.480363,-7.772834,-7.337496,-7.160909,-8.831671,2.6486921,10.634225,21.552172,0.9115249,mlp_128_64_32
2011-09-28,-13.250622,-10.982616,-9.727436,-9.218622,-10.294756,2.9558659,10.978117,19.23048,0.6582359,mlp_128_64_32
2011-10-28,12.7860985,12.9512005,11.846017,13.461753,15.329297,2.5431986,11.282744,22.33167,0.87025964,mlp_128_64_32
2011-11-28,-1.2389191,-0.5871042,-0.88047725,-1.8598062,-2.966847,-1.7279278,11.070508,21.639456,0.8470887,mlp_128_64_32
2011-12-28,-1.7628039,-0.4329056,0.2242734,0.27146944,0.73534554,2.4981494,11.372047,21.805933,0.8145282,mlp_128_64_32
2012-01-28,13.312368,7.9281754,6.617851,7.36021,10.593784,-2.718584,11.035703,24.221945,1.0560849,mlp_128_64_32
2012-02-28,6.174977,3.0400622,3.2704306,3.673553,5.0020914,-1.1728854,10.894537,25.48357,1.1830478,mlp_128_64_32
2012-03-28,3.4596245,2.2432458,4.13322,2.9973454,3.7093465,0.249722,10.92424,26.465939,1.258573,mlp_128_64_32
2012-04-28,-3.030117,-0.6184681,-0.91270494,-0.3504652,-0.88623905,2.143878,11.179882,26.222525,1.1901357,mlp_128_64_32
2012-05-28,-9.513846,-7.9385223,-5.341025,-6.9021845,-6.2592974,3.254549,11.576282,24.518585,0.9817697,mlp_128_64_32
2012-06-28,3.8277366,3.2638588,3.7191644,3.7664754,4.555359,0.7276223,11.6677885,25.681047,1.0576267,mlp_128_64_32
2012-07-28,-0.4152935,-0.8230848,0.39879677,-0.00824299,-2.169866,-1.7545726,11.445523,25.102104,1.0490816,mlp_128_64_32
2012-08-28,3.2413645,3.0330687,2.218021,2.9459236,3.692962,0.45159745,11.501727,26.066044,1.1154997,mlp_128_64_32
2012-09-28,3.198252,3.5885386,3.5455952,4.5161376,5.0048084,1.8065565,11.727578,27.420649,1.1831589,mlp_128_64_32
2012-10-28,-3.003208,-1.1981999,-0.74714386,-1.5708709,-0.8361447,2.1670632,12.003392,27.18301,1.117594,mlp_128_64_32
2012-11-28,0.866948,0.35329178,0.22084591,0.5229487,3.0186968,2.1517487,12.283193,28.033772,1.1359525,mlp_128_64_32
2012-12-28,0.91512656,2.698459,2.6686373,2.0310376,3.427069,2.5119424,12.6168585,29.028778,1.155499,mlp_128_64_32
2013-01-28,7.031806,5.718895,7.001951,7.254166,9.806411,2.7746048,12.994673,31.973522,1.3070695,mlp_128_64_32
2013-02-28,0.26050997,0.78250617,1.9373925,1.3620889,1.3181113,1.0576013,13.14268,32.40815,1.3130796,mlp_128_64_32
2013-03-28,3.896641,4.753282,5.0949793,4.463037,4.8364644,0.9398234,13.275597,34.023922,1.4032121,mlp_128_64_32
2013-04-28,1.0561894,-0.46613288,0.09911324,-0.42136613,-0.4583571,-1.5145465,13.059386,33.863388,1.4285946,mlp_128_64_32
2013-05-28,5.858396,3.7940671,4.5053473,4.3334327,5.053103,-0.8052931,12.946167,35.625072,1.5708714,mlp_128_64_32
2013-06-28,-0.8292059,0.3794364,-0.708463,0.13357203,-0.6939249,0.13528097,12.965034,35.370922,1.5495534,mlp_128_64_32
2013-07-28,7.996234,6.5662546,7.1603904,6.7886286,8.556313,0.5600786,13.043249,38.482933,1.7534218,mlp_128_64_32
2013-08-28,-1.4017423,-1.6635177,-2.9550343,-1.9043696,-0.4424118,0.95933056,13.17797,38.308258,1.7148259,mlp_128_64_32
2013-09-28,6.139388,6.043807,5.9011064,5.674223,4.9575825,-1.1818056,13.010414,40.256996,1.8814995,mlp_128_64_32
